Date,Close,High,Low,Open,Volume
2015-01-01,764.6309814453125,767.1734851199142,751.8243771597118,756.5326960109761,819116
2015-01-02,768.303466796875,775.3188156650523,764.6309552289675,768.3976101808344,640249
2015-01-05,771.3168334960938,773.859337375963,764.6781148747571,770.2810262550285,336910
2015-01-06,751.8243408203125,768.3975993858567,746.1272293059761,768.3975993858567,485801
2015-01-07,745.7506103515625,758.5101425330217,740.665603165973,753.4251353474323,737973
2015-01-08,752.1068725585938,757.5685109875125,742.4548188138803,753.3310239776382,623621
2015-01-09,755.2142944335938,763.500923575852,745.3738971820283,757.0976218511339,544145
2015-01-12,781.0631103515625,790.2443331062219,750.506106201391,757.9923454808799,896776
2015-01-13,777.3435668945312,799.6139416191468,772.2114870294405,795.7060133566068,3264664
2015-01-14,769.0097045898438,784.3117401326101,763.7834249324864,783.1817321668411,1238612
2015-01-15,781.9105224609375,799.4725755256329,776.8726440620109,791.4684331322668,1493767
2015-01-16,783.3230590820312,788.9730422429752,765.855205971033,783.1818439877682,1160723
2015-01-19,780.7805786132812,788.9259361639113,778.7559784123337,786.2892889652946,612731
2015-01-20,791.4213256835938,795.2350524508726,774.612592932113,781.580927808436,1318766
2015-01-21,793.3987426757812,809.3599539608524,790.479608181873,795.7058302465623,1462665
2015-01-22,796.883056640625,802.1092796678381,788.7376411072788,789.5851615871953,553285
2015-01-23,807.3355102539062,813.5505263907453,801.3559675633393,803.239295336696,1179588
2015-01-27,812.8914184570312,819.2476502260263,801.7327234524162,807.0060186709247,840924
2015-01-28,818.0704956054688,828.6642142535972,808.1359531681443,809.7838649578532,925540
2015-01-29,824.944580078125,827.6754281527905,812.6088069951296,813.1267106025045,687051
2015-01-30,819.435791015625,833.1840585118856,815.7162077796046,825.8390928977931,888368
2015-02-02,823.5321044921875,826.6395836870594,806.158395049795,814.6333696583182,666544
2015-02-03,811.1021728515625,837.8925221553736,807.2413738724598,825.4625472482437,1013403
2015-02-04,812.9383544921875,821.4133287698245,801.5913170931599,814.1625059484822,907333
2015-02-05,814.9159545898438,831.8187754604273,801.3559715641347,811.6201309700148,704581
2015-02-06,795.9884643554688,817.6467335434007,791.4684892372554,813.409246093588,465226
2015-02-09,777.013916015625,789.8205208451529,772.6351563081347,789.8205208451529,573650
2015-02-10,791.7509765625,802.2505517845484,768.1152362314068,768.1152362314068,1050019
2015-02-11,805.5933837890625,812.8442065699852,794.7642500502265,794.7642500502265,787344
2015-02-12,819.2003784179688,823.908697096761,797.2124957032534,807.8533418969982,507508
2015-02-13,824.285400390625,826.4512731524766,813.550467346353,821.9783700153803,700753
2015-02-16,812.561767578125,828.0050203934547,805.1226000961681,821.6017176419961,420397
