Date,Close,High,Low,Open,Volume
2015-01-01,91.15480041503906,91.48483218999486,90.84126620012287,91.17955011235529,1082549
2015-01-02,91.96338653564453,92.45018211880505,91.25381679203906,91.31982718360378,4198953
2015-01-05,92.12841033935547,93.23401566905586,91.66636441685701,91.92214043775036,3838601
2015-01-06,89.97492980957031,91.81486092269145,89.45513246704374,91.5838346591692,12396695
2015-01-07,89.29012298583984,89.9336822860079,88.83632927778153,89.63665233419421,8305581
2015-01-08,89.9336929321289,92.22741815673008,89.63666294515357,91.77362439495282,7792131
2015-01-09,91.33631896972656,92.40892229830868,89.64490602850093,90.62674927099252,13587116
2015-01-12,91.75713348388672,92.2439291563463,90.37924772069785,90.75878571964648,4421790
2015-01-13,92.9864730834961,93.51452929700207,91.58383803471239,91.93037408551147,6312675
2015-01-14,91.0805435180664,93.9765738650291,90.75876386051813,93.39901822319379,9723858
2015-01-15,92.32640838623047,93.06897987343709,90.96502732635166,92.40891632925343,6993422
2015-01-16,91.59209442138672,92.96997983668832,91.23731293133406,92.54093582193786,8304680
2015-01-19,96.40233612060547,98.7620653677501,96.09705395068404,97.54094340258006,32334205
2015-01-20,97.42542266845703,98.01948266216668,96.18780327699103,96.71585287444687,13390593
2015-01-21,97.1448974609375,98.1844990981473,95.15645428527307,97.29340910288963,17701408
2015-01-22,98.95064544677734,99.47490224718435,97.31131952228047,98.19339691068599,19458651
2015-01-23,100.1572494506836,100.52339960263248,98.23499501310513,99.72453700970044,19277835
2015-01-27,99.61636352539062,100.81466091754612,99.02554442779577,100.25711958169512,15764550
2015-01-28,101.06429290771484,101.85483265681829,99.15035456778018,99.19196192299616,16769969
2015-01-29,100.30704498291016,102.27091364632658,99.82439556408737,101.18912233204128,13488321
2015-01-30,100.94778442382812,101.53028738258942,99.38335061482422,101.00603742851638,9393192
2015-02-02,104.03506469726562,104.46778394478892,101.35555480923654,101.85484312313365,15948657
2015-02-03,103.4442367553711,104.52602800954772,102.81180359083096,103.85198748907771,8465539
2015-02-04,103.05314636230469,104.83394021255887,102.56218081449157,103.71886419582266,8923261
2015-02-05,106.2236099243164,107.03079536208374,103.3360566284176,103.34437945425628,12263607
2015-02-06,107.0557632446289,108.96137895822419,105.8491498172917,106.18200869379852,11074311
2015-02-09,107.81303405761719,108.17917752005728,105.78258920111526,106.49823724299445,6794574
2015-02-10,106.94758605957031,108.51202005923709,106.07382474290982,106.68129625144225,11140578
2015-02-11,106.24856567382812,108.01272022744276,105.37481122239294,107.51343196947978,14166503
2015-02-12,107.6465835571289,108.67844466671549,106.72289886801954,107.09736508479111,9639757
2015-02-13,109.95995330810547,110.49252614506908,107.64658687315523,107.8463008405127,9239165
2015-02-16,110.09310913085938,111.05007847590203,109.84346495389174,109.99324875125964,5117465
2015-02-18,111.34132385253906,111.67418273673762,109.09452638419889,110.17631775784416,6045571
2015-02-19,109.76023864746094,111.3413182681034,109.01130619557766,111.3413182681034,7382040
2015-02-20,108.17916107177734,110.00988487765456,107.76308747953253,109.76024072230766,4849774
2015-02-23,108.13755798339844,109.51060089203406,107.1056967882846,108.17916534426618,5689865
2015-02-24,108.67845916748047,109.81018079468866,108.11260173989224,108.59524444153915,8433603
2015-02-25,110.47589111328125,110.77546546076877,108.52866801265922,108.769989347124,9829069
2015-02-26,109.49396514892578,111.32468919280132,108.41217366845387,110.4759030174964,10478408
2015-02-27,108.89481353759766,109.61046150045385,107.96280594336194,109.3441716815204,12264620
2015-03-02,110.59239196777344,112.24004074475249,108.8448828161763,109.86010512734528,9859640
2015-03-03,111.91551208496094,112.6727674551278,110.34275509894167,110.67561400696826,9609805
