Date,Close,High,Low,Open,Volume
2015-01-01,301.7728576660156,304.5587554844259,298.6564540215494,301.25346666521506,1456204
2015-01-02,301.5840148925781,307.67517298467584,300.3563188411132,301.5840148925781,2894058
2015-01-05,305.7864685058594,309.2806430236795,301.5840465261413,302.6228575033178,2099786
2015-01-06,303.9449462890625,313.01088782758546,298.04264435250246,303.75606109915907,3672197
2015-01-07,303.2366943359375,310.41389982941877,299.7425197817923,304.0394132275477,2981544
2015-01-08,315.93841552734375,318.53542845336983,305.5503638232396,307.8640777761784,2932673
2015-01-09,312.72760009765625,324.01281437373075,309.13901158852593,320.9908238672145,3543488
2015-01-12,310.1777648925781,317.07164162636525,307.4390738971251,313.6719101442904,2990475
2015-01-13,305.0309753417969,312.869221074968,302.9061465661961,311.8304389516532,2688701
2015-01-14,312.8219909667969,315.32456113056475,304.70041804112634,305.97532097582547,2272652
2015-01-15,312.2081604003906,318.535410610197,308.10015260173424,315.4190068014689,2140699
2015-01-16,312.44427490234375,315.9856562209743,307.86408263294794,311.4526708412262,1970666
2015-01-19,310.08331298828125,316.17447075834946,308.43066859162354,313.5774581350302,1362398
2015-01-20,312.11370849609375,314.14409448179936,308.66677012689604,310.69715611260165,1091657
2015-01-21,311.02777099609375,314.94689450406554,308.0530159873846,311.9721394953563,1514648
2015-01-22,311.07489013671875,313.19971866063054,308.8084121418458,310.7443554912551,1376133
2015-01-23,327.601318359375,333.12587801818546,311.73594434313827,313.5302381347628,7519790
2015-01-27,325.94873046875,330.0095316685191,321.93516497841523,328.640186032118,2928237
2015-01-28,320.376953125,330.52891258290344,315.3245768401231,324.2960758959448,3391819
2015-01-29,325.00433349609375,329.01789863296796,318.865939757345,321.6990445598444,4034959
2015-01-30,322.0768127441406,332.4176576565613,305.5031598065272,327.129189157149,4373172
2015-02-02,317.2132873535156,324.76823330451253,314.47462521024556,320.61301879543055,1735161
2015-02-03,309.56390380859375,318.20489643532346,307.9112593551498,317.59103401103573,1537152
2015-02-04,303.37835693359375,314.4746859420598,301.4896200810889,311.12218955679856,2792395
2015-02-05,294.831787109375,304.7476540011275,291.29040607660625,304.08658468041097,2167857
2015-02-06,283.4993896484375,296.484454435769,281.98839452739924,293.7929988795188,3265593
2015-02-09,283.4521484375,290.7710029937598,276.2277364781911,280.1940949914527,3103409
2015-02-10,300.16748046875,301.9145676491204,281.5162058882263,281.5162058882263,3921257
2015-02-11,307.95843505859375,310.60265414098194,301.25341596132006,302.1033414649572,2148555
2015-02-12,317.8743896484375,319.19649956313447,308.6195626058896,309.46951716946984,3539194
2015-02-13,316.6939392089844,325.1932545541615,313.1053221046749,318.9132106464144,2180303
2015-02-16,312.8219909667969,322.6906509644749,311.3109959634436,316.4578145880379,2205960
2015-02-18,315.2301330566406,317.11886969285734,311.6415449757624,313.81358057947807,1227170
2015-02-19,315.2773742675781,322.02960209594556,305.692041435434,316.50504157461427,2643121
2015-02-20,310.69720458984375,319.2437271091374,308.241840978054,316.41062190011144,1302901
2015-02-23,305.40869140625,313.9080057987421,303.331098513318,312.5858959905431,1737238
2015-02-24,315.46624755859375,318.15770322047024,301.48960698510433,305.73926471864536,2330482
