Date,Close,High,Low,Open,Volume
2015-01-01,362.72369384765625,365.3500503251209,360.8136164095001,364.15625192627334,269753
2015-01-02,365.5888977050781,371.0326313678939,362.7237808605384,362.7237808605384,623981
2015-01-05,368.54949951171875,372.08315504075824,365.58887314218214,366.73493146118784,551576
2015-01-06,355.9429931640625,366.1618914323807,352.60035716923943,365.01586229286795,519159
2015-01-07,357.7575378417969,360.43163480516637,353.3643535630005,356.1339602348055,397373
2015-01-08,356.1340026855469,362.91478475613803,352.1705970495418,362.91478475613803,672501
2015-01-09,356.1340026855469,359.95415831455887,352.79136651016137,359.09462912712604,985975
2015-01-12,359.858642578125,361.4822203514996,353.9374189394403,356.4682661722516,344364
2015-01-13,355.4654846191406,366.73493180280826,354.1284068638972,358.95137071994236,715002
2015-01-14,354.8924255371094,360.0018889696425,352.40931881662425,356.2772143161792,404068
2015-01-15,358.99908447265625,361.9597106261332,353.077861311174,356.8980165684419,648144
2015-01-16,369.7910461425781,376.28529851975566,360.0018981480921,362.91475491753084,1387070
2015-01-19,376.7628173828125,377.7178562101454,371.7011232561372,371.7011232561372,913385
2015-01-20,375.9033508300781,380.96504579918724,372.8949838523821,379.1504775543449,603286
2015-01-21,388.6531066894531,390.1811456707753,372.89496424439636,376.85836999996707,1885665
2015-01-22,381.77679443359375,390.8019235586938,375.42579167486264,388.70082635265203,785747
2015-01-23,380.917236328125,387.2204983219268,376.28529225678346,385.0238915651246,709214
2015-01-27,382.6363220214844,388.70082474774915,375.5690401278928,381.0605136961963,1306898
2015-01-28,413.7705993652344,418.1160146594091,385.83571181432126,390.99291599462583,6282139
2015-01-29,421.9361572265625,424.0372543794245,406.5122854470361,408.5656131695536,3488597
2015-01-30,411.23968505859375,422.93890956059414,409.4728575700141,422.07938052831656,970722
2015-02-02,413.72283935546875,418.11599472655024,408.13585628253975,410.66670339296,1106879
2015-02-03,412.86328125,428.2394124915901,411.1919632703809,416.30142692288234,2245302
2015-02-04,410.7144470214844,423.9895103928503,407.8015901783992,414.9643815749753,1392064
2015-02-05,399.01519775390625,412.48125062156083,394.76529259426735,412.48125062156083,1040089
2015-02-06,397.9646911621094,407.8015794292634,390.70639024247066,406.7510308896955,1116247
2015-02-09,393.7147521972656,402.6443709627928,390.706385753658,390.706385753658,813004
2015-02-10,406.08251953125,411.23972335059057,391.3748983285951,391.4226677570675,1092699
2015-02-11,407.08526611328125,414.24805671938003,404.0768998878137,409.0430838874271,1113419
2015-02-12,406.6077880859375,414.3913488402849,404.45895068560077,409.7116643308683,1131467
2015-02-13,407.51507568359375,412.5767697655847,404.60218979866016,408.27909508052653,935029
2015-02-16,398.728759765625,412.95883422517136,396.2934221126719,412.95883422517136,842771
2015-02-18,410.4278869628906,413.0542434239679,397.58260461325267,400.30447077473553,1093702
2015-02-19,413.2930603027344,422.7957084716391,411.43072289621415,415.2986477069548,1517003
2015-02-20,415.77618408203125,419.2620701804045,403.5039285904805,414.4868757592154,1033950
2015-02-23,400.8775634765625,415.77617559567346,399.20624546325934,415.72840616515236,1004925
2015-02-24,403.4561767578125,407.27633218543355,399.206242186395,402.31011847133703,748836
2015-02-25,403.26513671875,408.7566098653049,399.68374118838807,405.31846432706317,788068
2015-02-26,404.5544738769531,406.8465613512457,397.3916823038678,404.84097388168715,726024
2015-02-27,415.77618408203125,417.11323269086944,402.35787027120557,405.98703551859353,826541
2015-03-02,393.95355224609375,401.83262329101564,389.7991271387673,401.78488300347874,1124323
2015-03-03,397.2006530761719,402.8353764789626,391.99570881535817,394.04903651991674,719506
2015-03-04,392.9029846191406,405.605019055772,391.08841659832854,405.605019055772,655400
2015-03-05,387.5069885253906,396.9618667046794,382.30201546864805,393.47598095492526,959120
2015-03-09,381.72906494140625,387.45929841576026,377.43138983564074,385.83572060650346,648441
2015-03-10,387.1727294921875,388.9872974102822,381.7290257379034,384.30761304925744,657218
2015-03-11,381.8722839355469,390.3243834528797,380.10545626201844,390.3243834528797,410728
2015-03-12,386.40875244140625,388.4143400003229,382.2543273148235,383.4481259635269,349974
2015-03-13,380.82177734375,389.2261083579736,379.3414786448673,387.7458096590909,428548
2015-03-16,379.7234802246094,382.0155678023284,374.08875642862,381.8245483602373,399268
2015-03-17,386.2655029296875,387.50704186774664,378.00439295365015,381.06052915645324,562431
2015-03-18,383.7346496582031,388.65312371072037,382.0155911561909,388.65312371072037,309016
2015-03-19,386.5997009277344,396.05460851931093,382.20654569199894,385.7879412507865,1023111
2015-03-20,375.0437927246094,389.4648569918888,373.229195473862,387.36378887095833,461698
2015-03-23,373.2768859863281,378.7683585740321,367.68990369844,376.76277145203784,498876
2015-03-24,369.83880615234375,378.1953963494593,368.2152283987147,373.46794223690165,408226
