Date,Close,High,Low,Open,Volume
2015-01-01,633.1719360351562,636.0520874931466,629.5822049362287,633.8815156760934,372132
2015-01-02,631.0848999023438,639.4748667492634,628.3299922598073,631.9614544767524,1207322
2015-01-05,634.7163696289062,636.0521179541981,630.3752767404876,634.2572268419825,849252
2015-01-06,646.7378540039062,651.0789469206194,630.6257686923722,640.3097020843107,2738679
2015-01-07,669.445068359375,673.5356734463959,650.3275874483287,650.3275874483287,3744143
2015-01-08,682.0925903320312,688.7294479300749,670.4885732360284,671.1146909159648,3076833
2015-01-09,721.7883911132812,724.9607612350193,682.0925431423351,683.3030474305158,3825060
2015-01-12,748.5027465820312,751.1741920329343,721.4962261300184,724.2094025661452,4338065
2015-01-13,738.443115234375,758.5623921156589,731.6393342953444,751.2994174896947,3371700
2015-01-14,771.4186401367188,780.1425558476145,739.6536163520454,741.9911119466402,4578199
2015-01-15,769.3314208984375,782.5634011019224,759.438784930882,780.518073775764,3534537
2015-01-16,785.6106567382812,790.5778668314766,772.2117495450009,774.7162200840658,2021113
2015-01-19,745.1217651367188,790.9118683957903,739.6954119468377,789.9935318991967,7705398
2015-01-20,747.542724609375,753.8456319393025,732.7663382444327,742.9094643047837,4355821
2015-01-21,786.3621215820312,791.7467441390893,741.7407887586197,748.8367895514708,4103989
2015-01-22,788.6162109375,802.515994659271,777.4712842197623,788.0735551632064,3585572
2015-01-23,805.855224609375,808.8188382491142,788.6161475480243,790.5779626599896,2450001
2015-01-27,786.3621215820312,808.0258047815126,781.8957846284943,803.1837870070478,3274894
2015-01-28,779.6000366210938,785.4020711156804,774.8415826311538,783.0645751120345,2246526
2015-01-29,786.0698852539062,791.4127767016823,773.3806072342189,777.2207754317154,3421454
2015-01-30,778.5147705078125,785.5690404131868,774.5493582421774,785.5690404131868,1562161
2015-02-02,758.019775390625,776.3441623102233,755.3483298681348,773.3387669898274,1822825
2015-02-03,760.3990478515625,777.0955196797009,758.0198209974881,759.856443089301,1544881
2015-02-04,751.2576293945312,767.8705851757129,747.2504361444331,760.4406871777784,1181845
2015-02-05,758.8961791992188,767.8705304845626,752.3428360839093,757.4352382923023,1711139
2015-02-06,756.1414184570312,764.5731157972821,750.8403093797823,756.3501243412314,717674
2015-02-09,751.4664916992188,763.529652081203,747.9184913624965,756.1414835261701,860239
2015-02-10,741.1146850585938,757.6024519185287,739.1528698896076,747.1671564375572,1058750
2015-02-11,751.5917358398438,753.8040389347997,738.484994101108,743.2852301776111,897359
2015-02-12,741.1563110351562,760.3572519995571,739.0692522346778,755.5152857731641,1121008
2015-02-13,745.3305053710938,750.3394470079338,738.9858663458652,744.9966065007912,1344229
2015-02-16,757.1851196289062,768.0378280690119,739.945989302223,739.945989302223,1635273
2015-02-18,762.1105346679688,770.8344010956902,753.0109364513658,753.0109364513658,2178775
2015-02-19,758.1450805664062,770.3752158608053,747.1671297313754,767.9959889576216,1034454
2015-02-20,751.5498657226562,759.4389580917446,750.5063363339827,755.932689155085,623253
2015-02-23,739.7789306640625,762.9035029066982,737.1909470118716,753.8456875079983,1054383
2015-02-24,762.7783813476562,764.3645157149759,740.4885796390543,742.1582269437647,2100402
2015-02-25,752.9274291992188,765.950657046586,746.3323023429405,765.1158334421756,1141174
2015-02-26,739.9874877929688,756.0995693453069,737.8169163642453,756.0995693453069,1194401
2015-02-27,740.6135864257812,745.4972828468752,734.9785285767147,742.82583782401,1906598
2015-03-02,781.1027221679688,784.6924534593031,756.4336440109951,763.0287708362008,2792110
2015-03-03,776.1354370117188,784.6506471094747,770.7508151150802,784.6506471094747,1510436
2015-03-04,764.78173828125,789.1585930882198,762.1938059808192,777.3040899676819,1202376
2015-03-05,784.4837646484375,790.0353111403931,762.569644658531,762.569644658531,2301603
2015-03-09,814.7876586914062,818.9617757953582,777.2206047558394,781.3947218597913,3529726
2015-03-10,799.0513916015625,817.0000981587717,793.958937308528,816.7078793403397,1323330
2015-03-11,808.8605346679688,817.2087699274025,792.6232068976533,799.0513582381341,1742798
2015-03-12,801.889892578125,812.1164828742245,797.7575050840842,808.1093393162678,1358419
