Date,Close,High,Low,Open,Volume
2015-01-01,129.91123962402344,130.17555143721472,128.41974421490974,128.47637813937243,1849323
2015-01-02,131.85581970214844,133.10187810915028,129.93008521638163,129.93008521638163,3736468
2015-01-05,133.34732055664062,135.17865374591648,130.64752578395772,131.02511401916047,6074619
2015-01-06,125.79545593261719,131.7614370628171,124.83258423159239,131.6104017538099,9024997
2015-01-07,127.64566802978516,128.967244306111,123.88860843538474,125.7388169507293,8937670
2015-01-08,129.0616455078125,129.83571445103553,126.68280475695748,129.49587635415259,6578931
2015-01-09,132.5355224609375,134.76332811550355,127.02264657244086,131.0629020877278,13223764
2015-01-12,131.28944396972656,133.06413473150465,130.06226051001136,132.93197451835653,3157549
2015-01-13,128.3631134033203,131.62930007030093,127.74008832252109,131.40274706681814,7395021
2015-01-14,129.91123962402344,130.6475497815769,128.00438843745258,128.38198538445386,6704722
2015-01-15,130.8363037109375,133.29066150579843,129.38256757920084,131.78029146701,10737987
2015-01-16,131.06288146972656,132.91309851377108,129.64690388840955,130.26993748116556,4284924
2015-01-19,131.21392822265625,133.29068962471243,130.5720195243886,131.8180780941106,3049690
2015-01-20,132.2711639404297,132.72426976381385,131.13838209709004,132.72426976381385,4842070
2015-01-21,130.66641235351562,132.34671039632423,129.93010226652447,132.21455018117265,8863149
2015-01-22,133.25291442871094,133.98922442478207,130.5531197522239,131.02510935063032,8061763
2015-01-23,131.70481872558594,134.42348917913648,131.23282036543242,134.04590086194477,6424399
2015-01-27,132.25230407714844,132.76205254166848,130.66640748178222,132.1579026923539,4689873
2015-01-28,133.63052368164062,134.61227043408547,131.61039625945835,132.15790355297338,7037476
2015-01-29,132.8753662109375,134.2347015033614,131.2139516077288,132.9131250444802,10551229
2015-01-30,132.6676483154297,134.2157773089171,131.42158989923135,132.87532615853613,6162442
2015-02-02,132.10128784179688,135.10316243014046,131.62928949214106,134.0458978806331,3717522
2015-02-03,135.72621154785156,136.31148649401274,132.9131392571186,133.13969228260063,7617916
2015-02-04,139.16229248046875,141.1446613438442,136.72680900554758,138.2560718998197,12396304
2015-02-05,134.66891479492188,139.1434094452123,133.68717660878468,138.99236548835577,3953791
2015-02-06,132.5355224609375,136.40585891124752,131.28946372184456,135.93386919070514,5834608
2015-02-09,134.5556182861328,135.12200927334607,131.81806472874896,131.81806472874896,4045851
2015-02-10,133.91375732421875,135.59404715130353,132.53553818854533,134.04591757293306,3438390
2015-02-11,130.25103759765625,134.5744961000123,129.8923244738568,134.0458639590341,3754929
2015-02-12,130.81747436523438,132.38449624741418,128.13656254274767,130.6475639310023,6518277
2015-02-13,128.21206665039062,129.85459738548138,127.72119321078038,128.21206665039062,9134797
2015-02-16,128.55194091796875,130.1567220241201,127.24924784637258,127.43804206491289,5713141
2015-02-18,125.58773803710938,129.85454465383629,125.36117650336143,128.89168190211427,7747543
2015-02-19,125.90872955322266,126.85270885550821,124.83258139489685,126.11640741960906,5393952
2015-02-20,124.87032318115234,126.83381645545019,124.60601143246465,126.26742549439354,4764178
2015-02-23,122.66146087646484,125.94653175883353,122.22722990215554,125.24798026628771,4667715
2015-02-24,118.96102142333984,123.39774907525005,118.05479215542324,123.13342860442322,11394412
