Date,Close,High,Low,Open,Volume
2015-01-01,795.6228637695312,809.3067950874347,792.0389769957947,798.6854791330845,96950
2015-01-02,816.0619506835938,818.8638774879489,798.446581868886,800.1842240492318,308986
2015-01-05,816.62646484375,837.0871862079549,813.3466977994997,820.6013310232497,344472
2015-01-06,817.5172119140625,829.7241375731561,803.659504979235,818.8638739923556,228284
2015-01-07,866.974853515625,872.6873628430001,821.8830172998272,821.8830172998272,947474
2015-01-08,855.4412231445312,876.2060683861563,852.4872632586727,873.2086250229365,452894
2015-01-09,845.0588989257812,860.0460635179493,837.1309060618083,858.3952821485178,483074
2015-01-12,839.2811279296875,857.9607803629052,834.9370227126601,848.8381594071477,276782
2015-01-13,839.8892822265625,855.7886961275728,836.457428626214,846.2316650033056,463696
2015-01-14,845.3847045898438,857.9608692851268,839.7156254826076,847.5350156836872,658212
2015-01-15,840.215087890625,868.8210090064367,834.5025791506825,868.8210090064367,381804
2015-01-16,837.8475952148438,851.379494269618,832.765013060201,844.9285082953004,395802
2015-01-19,829.1376342773438,843.6252142458192,823.8595359511824,842.7563932218791,280876
2015-01-20,834.3939208984375,843.5817130618879,829.7240082863547,830.5928292374398,258474
2015-01-21,831.9179077148438,840.5843765875898,823.6423658966771,830.5929343852566,270598
2015-01-22,825.8795776367188,836.1968275733287,823.7509554651241,829.94130542709,287662
2015-01-23,831.7442016601562,837.1091615500931,827.9865396546328,834.0682875849396,460102
2015-01-27,831.61376953125,842.7564099907189,827.5520417692368,838.4123047845811,227478
2015-01-28,831.3531494140625,834.241990036041,827.5520572874143,834.0682152188112,455520
2015-01-29,829.00732421875,836.1968397008255,825.4234373466867,836.1968397008255,177374
2015-01-30,820.6015014648438,831.8961753865409,814.5631844163644,831.8961753865409,200600
2015-02-02,825.4234619140625,830.2454083342665,820.6015154938586,820.6015154938586,324012
2015-02-03,835.9144287109375,841.8875732580469,830.006456346431,832.7649524951888,480162
2015-02-04,822.8169555664062,853.0519171615045,817.2130492510453,849.2725668478528,680290
2015-02-05,805.1798095703125,828.2035645782578,802.0303336494143,827.3130018995205,306482
2015-02-06,816.3226318359375,819.8196051013227,806.7438575722389,812.3477645214559,502006
2015-02-09,817.6258544921875,832.2872110424986,809.7412921416269,813.6509872217099,686106
2015-02-10,839.8241577148438,842.3220182641056,826.2270869048018,827.1176497033816,359742
2015-02-11,838.2820434570312,841.4532617831034,827.9865343100646,841.4532617831034,390054
2015-02-12,854.7026977539062,857.960776652587,836.2402506613822,841.7138126054402,1068302
2015-02-13,878.7689208984375,886.197329080595,825.3798653201619,858.3950599329684,644926
2015-02-16,883.677978515625,888.3696339798823,868.8211579265352,883.5911176112863,563458
2015-02-18,893.0611572265625,905.7459230428581,872.3831743063753,888.3477607197206,295476
2015-02-19,904.0516967773438,912.2402707310893,890.5414883602962,901.4017504134705,265050
2015-02-20,911.1978759765625,919.6471400146538,888.3695802219968,904.4427706710011,332866
2015-02-23,895.059326171875,912.2620239026528,888.3694470861548,912.2620239026528,374346
2015-02-24,900.5330810546875,907.0492393835926,890.97604883896,895.7545649468237,178172
2015-02-25,898.9690551757812,904.8553387204984,888.3694812937589,903.5738489442633,355214
2015-02-26,892.9959106445312,911.5453240219308,883.5692239136941,899.6641543077137,345486
2015-02-27,905.0726318359375,915.303021416809,889.9551236072543,893.0177391713354,519516
2015-03-02,921.9928588867188,939.6082269451855,893.2566449858225,911.393284464562,781958
2015-03-03,942.0843505859375,950.9246472673564,920.9503207888513,921.8191418461993,747818
2015-03-04,935.0685424804688,953.5309875700947,931.3977951976273,945.2771885888502,455000
2015-03-05,960.3729858398438,975.6859555337733,936.1546011466079,936.589011634379,810556
2015-03-09,955.4208374023438,960.48167763182,936.480495954227,957.8752144632126,358904
2015-03-10,936.6107788085938,961.0028859365292,919.4298223391638,960.0472040489261,313578
2015-03-11,936.1544799804688,956.13735983156,929.6383235072869,939.6297634328325,198510
2015-03-12,954.2479858398438,962.2194626371968,937.9359529330545,939.1957012287221,504848
2015-03-13,937.0017700195312,962.9360574088769,930.594214711964,957.4408066357988,218480
2015-03-16,934.199951171875,942.5840965672943,923.1442231355614,940.0644939948559,145822
2015-03-17,951.7716674804688,963.8700423756164,936.1546311559302,942.6707886813776,421918
2015-03-18,954.2479858398438,977.4238333786423,949.1871448588148,955.7033037480059,494498
2015-03-19,958.8092041015625,972.9492887316189,933.9826835636933,960.003833115423,325996
2015-03-20,926.793212890625,972.6452699404973,903.7260751699881,972.6452699404973,1115574
2015-03-23,913.4349975585938,929.2041209631079,904.0083102965066,929.2041209631079,101134
2015-03-24,933.4395751953125,937.566475004204,914.434115549102,914.434115549102,207346
2015-03-25,938.9132080078125,942.6708165356172,914.7816827140789,914.7816827140789,251918
2015-03-26,953.0099487304688,960.0473788937107,931.8106912791899,941.2156378848107,311924
2015-03-27,935.72021484375,959.1783817896936,903.5738379178273,959.1783817896936,350044
2015-03-30,939.2606811523438,944.8646406006432,916.6062145289508,943.9740778063555,308498
2015-03-31,937.6969604492188,944.4085825683451,933.9827288509392,944.4085825683451,188924
2015-04-01,945.9507446289062,962.3497434160794,930.2251034272292,936.3719704834882,491816
2015-04-06,962.957763671875,964.3913395772921,938.3701922521398,938.3701922521398,317168
2015-04-07,981.376953125,998.7098923040645,946.9064322530598,964.3045966514544,317256
2015-04-08,981.2247314453125,998.9269595831748,978.4661823064502,988.2839021751349,277230
2015-04-09,989.5435791015625,998.7314242870058,965.1732150755546,987.8494206710668,329644
2015-04-10,989.5435791015625,995.0171935123476,981.7676740178588,989.5870625719833,306598
2015-04-13,1003.5751953125,1007.8324397608728,985.9164495128696,989.5437138405842,554704
2015-04-15,1018.4972534179688,1032.94140388218,1006.0948112816073,1009.0488241669433,414936
2015-04-16,1011.8072509765625,1031.7250163466208,994.9087236580415,1031.2906058134222,323720
2015-04-17,998.6881103515625,1011.3077580107001,996.972209894569,1011.3077580107001,227748
2015-04-20,942.6708984375,1012.1765868015553,933.9826873919932,1012.1765868015553,524974
2015-04-21,899.0127563476562,951.2288903973692,884.2427956248631,942.6710226017947,477392
2015-04-22,897.6007690429688,920.9285935895845,889.0211609662119,899.0126032834477,566608
2015-04-23,934.6992797851562,939.1954707381848,900.3157322409288,900.3157322409288,321414
2015-04-24,929.5081787109375,947.818645965766,919.0605843779581,942.6708388239398,382882
2015-04-27,899.8815307617188,931.8107088988108,871.6448426132699,931.8107088988108,192502
2015-04-28,910.11181640625,925.2944434571584,889.0429053697842,904.0083271522755,315738
2015-04-29,934.6776733398438,941.9974266235777,905.7458916442773,910.5244071397627,201080
2015-04-30,954.769287109375,962.2193857545004,933.5482889329217,933.5482889329217,302576
2015-05-04,976.7286376953125,981.767842495629,956.572030608573,959.1784939072339,119988
2015-05-05,1018.6708984375,1031.464266673015,977.380158484655,977.4236419583099,172740
2015-05-06,976.2508544921875,1044.7573773150746,970.9510669704827,1023.4712602720648,448292
2015-05-07,971.4939575195312,994.7131773758546,951.6413129581606,975.2515658961867,222604
2015-05-08,957.1801147460938,998.275393108085,954.2695854206331,976.1204561853208,187348
2015-05-11,991.8458862304688,998.7095923304854,959.6777722343011,968.7352722474914,305220
2015-05-12,987.154541015625,992.6281566436571,976.554965485751,992.6281566436571,103266
2015-05-13,991.5855712890625,1003.4883780254195,979.2048705212164,1003.4883780254195,191092
2015-05-14,981.0293579101562,1005.6604146736481,971.3419815163184,991.8027606697325,102350
2015-05-15,983.4619140625,999.1441759425874,977.8798026269121,988.2839131606027,191820
2015-05-18,996.4725341796875,999.1441162415213,981.9631603355708,987.8494436231389,105844
2015-05-19,1009.8958129882812,1016.0644208958474,997.4065110747795,999.5785635814755,157598
2015-05-20,1013.06689453125,1026.5553599941413,1007.8973466266282,1014.7827945691812,514710
2015-05-21,993.8662719726562,1032.7242765204196,986.9808219669249,1023.4061909399762,326320
2015-05-22,1055.98681640625,1109.766751972707,1031.7249473272536,1041.281978418285,1571302
2015-05-25,1089.067138671875,1098.5806863315086,1059.961634766404,1064.197137200409,489642
2015-05-26,1091.9560546875,1107.312510307491,1081.6822874325824,1090.8049091338212,260620
2015-05-27,1120.236083984375,1128.5984861624454,1086.0262568922685,1094.7144669474067,564436
2015-05-28,1154.3372802734375,1159.0071930640818,1124.2543536918454,1125.1231746761514,978656
2015-05-29,1105.444580078125,1166.8268161527133,1094.714659979463,1159.4418363036455,907876
2015-06-01,1115.5225830078125,1131.6392535717891,1088.0678630193618,1112.0907827807218,375124
2015-06-02,1089.9794921875,1127.9469297013975,1086.5042079827585,1116.8694612987842,237394
2015-06-03,1091.065673828125,1099.9276073889182,1053.011263945789,1092.5426274024996,370034
2015-06-04,1120.9530029296875,1127.2085788307818,1090.3705409374568,1099.9275735671874,441296
2015-06-05,1177.013427734375,1183.7685317600876,1122.9510659081932,1125.2968400252973,932490
2015-06-08,1148.5596923828125,1192.022486848337,1142.0652762114714,1187.7218650511968,471082
2015-06-09,1128.424560546875,1179.7283680206515,1119.3019416368797,1157.6602972555022,605606
2015-06-10,1128.31640625,1149.8848499625801,1120.9965452695271,1133.3772472808355,330546
2015-06-11,1130.61865234375,1152.0133733847113,1123.2554142324773,1142.065413536797,446172
2015-06-12,1131.8565673828125,1142.4996247233917,1127.2083962047038,1132.3778387757986,303638
2015-06-15,1139.5240478515625,1148.1471401160527,1122.0173866713928,1142.3912000454748,251662
2015-06-16,1134.5281982421875,1145.9098387732588,1124.5151205480925,1139.458800093631,305576
2015-06-17,1198.2779541015625,1208.4866014762454,1134.6802954328248,1138.1555796454827,790966
2015-06-18,1166.0880126953125,1205.3586756444467,1159.8759219393949,1195.4975794671216,442232
2015-06-19,1175.2760009765625,1192.9131117248235,1164.8284060403612,1172.9084846911387,334980
